Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,QQQ,SPY,XIU.TO,QQQ,SPY,XIU.TO,QQQ,SPY,XIU.TO,QQQ,SPY,XIU.TO,QQQ,SPY,XIU.TO
Date,,,,,,,,,,,,,,,
2020-02-13,226.9106903076172,312.4965515136719,23.10369300842285,227.84171703166166,313.47930112523284,23.11228988762225,225.34926641573136,311.10586489803745,23.009110937230997,225.62081711011126,311.3839909037277,23.026307975629486,22773200.0,54501900.0,2120100.0
2020-02-14,227.5605010986328,312.9972229003906,23.13808822631836,227.77386449854646,313.11775360699056,23.13808822631836,226.5033918525909,311.6992543169933,23.069301704456397,227.26954966253194,312.9137850943429,23.069301704456397,23438500.0,64582200.0,1053100.0
2020-02-18,227.6477508544922,312.1906433105469,23.129484176635742,228.0744775957685,313.062142604704,23.146681212990035,226.21240937798314,310.78139596156376,23.060697671218225,226.454866408399,311.9866747886464,23.069296189395374,24394500.0,57226200.0,1940300.0
2020-02-19,229.82984924316406,313.6832275390625,23.215469360351562,230.30507031942614,314.3692904567742,23.22406787913685,228.73395359957465,312.88591423400163,23.10369189614236,229.00550427218104,313.1733204991829,23.172478406424894,22230500.0,48814700.0,1479800.0
2020-02-20,227.69622802734375,312.39459228515625,23.215469360351562,229.80075311663623,313.9614348568064,23.25846031427823,224.88373260624726,309.3628772496284,23.10369189614236,229.32554684388086,313.1270002235024,23.1896738039957,42604000.0,74163400.0,1585700.0
2020-02-21,223.3223114013672,309.1774597167969,23.086498260498047,226.94945887286727,311.3376471518898,23.232669821387606,222.40097770453596,308.3430251094574,23.06070270034106,226.56153356843362,311.02242824641144,23.20687426123062,66017200.0,113788200.0,1970900.0
2020-02-24,214.71026611328125,298.9234924316406,22.717540740966797,217.48397537668822,309.2516446037945,22.786827876223512,213.61435550409894,297.82946402329435,22.578966470453363,214.99150978195777,299.5910232004645,22.596288667251446,84522600.0,161088400.0,2813900.0
2020-02-25,208.87185668945312,289.8654479980469,22.2238712310791,217.23178431508592,300.95384828225366,22.7695089043641,208.26087509755,288.9754164655574,22.171906289030535,216.5141062502586,300.3326907572426,22.74352560737195,97743000.0,218913200.0,4246700.0
2020-02-26,209.94837951660156,288.79925537109375,22.085296630859375,213.63372919611103,294.92753417541184,22.41441012831067,208.41604936781178,288.05756715627723,22.067974433115705,210.1714506308092,291.28394201367996,22.284496949104522,79537700.0,194773800.0,4502000.0
2020-02-27,199.43544006347656,275.8287658691406,21.73019790649414,209.89018528237307,288.8548512652725,21.825468333685752,199.29966472810395,275.8287658691406,21.349117849663255,204.53673029064964,283.1993872469276,21.764840646968466,121822600.0,284353500.0,7878900.0
2020-02-28,199.59063720703125,274.669921875,21.20188331604004,200.91929704354837,276.18113938347227,21.20188331604004,192.1908436508071,264.73114579745976,20.664908428143885,192.6466640674114,267.6608627028327,21.054647946403556,148173700.0,384975800.0,22262800.0
2020-03-02,209.8902130126953,286.5648498535156,21.51367950439453,210.03569611878802,286.6297553457382,21.53100170389637,199.72641782631803,273.00101665842163,20.98536398313954,202.57771504425298,276.47773282420764,21.158582674286187,112933900.0,238703600.0,10462100.0
2020-03-03,203.1595916748047,278.35986328125,21.288496017456055,212.98395532589393,290.96876270415356,21.79948934282837,201.35571076865173,275.8844565999009,21.26251271801927,210.55938501108633,286.9450455893438,21.678237249328458,131953500.0,300139100.0,13153100.0
2020-03-04,211.63589477539062,290.0601501464844,21.782161712646484,211.74257646115436,290.2826792604954,21.782161712646484,204.9925661949448,281.2246550168901,21.453048261511896,206.88374287879336,283.8113402286171,21.608944715393978,73086200.0,176613400.0,4000400.0
2020-03-05,205.20594787597656,280.4179992675781,21.487693786621094,209.83203259190847,285.99002519387477,21.660912458271326,203.76091331071947,278.1465617782972,21.357780608851257,206.2727648288008,282.75437053991976,21.444389944676374,78705500.0,186366800.0,8788800.0
2020-03-06,201.74365234375,275.78240966796875,21.02000617980957,202.83954807098226,277.00622063787995,21.123936062059798,196.78782999283393,269.079318520246,20.803483664529956,198.49472217926498,271.7865058606779,21.11527496321633,89828400.0,228667200.0,11474300.0
2020-03-09,187.72964477539062,254.245361328125,18.77683448791504,195.0906369872272,263.47951340802854,19.833463863365665,186.3136891449045,253.5222053512698,18.768173388288087,187.64234899385954,255.2373630380714,19.400418793633072,116424000.0,309417300.0,18399600.0
2020-03-10,197.95167541503906,267.4012145996094,19.452383041381836,198.13594517887645,267.4939043987404,19.564975680555833,187.8363575028033,253.56850699723532,18.802815460093623,195.04219021358247,263.89668572605297,19.564975680555833,100599200.0,276444100.0,21995700.0
2020-03-11,189.32984924316406,254.36581420898438,18.58629035949707,194.69299763294148,261.393432381166,19.114605781079167,186.9149718653977,251.13943969146615,18.49968268219917,193.33524416656854,260.2438072812309,19.079963040547117,89168800.0,255316300.0,13094300.0
2020-03-12,171.9699249267578,230.02882385253906,16.30847930908203,185.02380279972832,247.22698343482088,17.555649729150925,171.60138551513023,229.63015302430506,16.22186995386657,176.5959942855457,237.34383443386733,17.555649729150925,137820700.0,392220700.0,28847800.0
2020-03-13,186.53672790527344,249.69322204589844,18.031993865966797,188.612159388401,251.6958147213611,18.031993865966797,172.75547928272687,230.40902614765005,16.507675239814898,181.4257446182605,243.91722518620384,17.538322821234342,134882000.0,329566100.0,29160200.0
2020-03-16,164.19189453125,222.3708038330078,16.247848510742188,179.10784012321412,238.17826430573805,16.923399301801346,164.05611919394792,220.0622588716851,15.546316077061704,168.89555177224497,223.6038668959046,16.0313260119081,92054400.0,297240000.0,18689500.0
2020-03-17,176.64450073242188,234.3770751953125,16.76750373840332,178.82661409565787,237.50149436368383,17.365104677870747,164.6574240651093,219.79341084820192,16.239188284269026,170.17574867143733,227.1825800592429,16.473032992027058,121257100.0,262070500.0,20928000.0
2020-03-18,171.27166748046875,222.50987243652344,15.710878372192383,173.8126126503594,230.26989971077225,16.550987066354818,161.7673480808171,211.40292526517004,15.165242180217893,166.43221939432343,219.03315567970276,15.68489671901127,114156300.0,327597100.0,13901900.0
2020-03-19,172.29966735839844,222.98268127441406,16.204545974731445,177.95376707405555,229.35203543435006,16.343121919035465,166.45160497841331,215.29682632905443,15.139255482675336,170.38910477804214,221.81450963937905,15.537657812185673,120896500.0,289322000.0,11551600.0
2020-03-20,165.5496826171875,213.37344360351562,15.754178047180176,177.35249087928452,227.98691137437177,16.845451678982773,164.96779453462463,213.09366788939272,15.69355200962486,176.2565949978422,226.17771121702543,16.628929172321996,118983900.0,347158800.0,12006400.0
2020-03-23,165.6692352294922,207.91787719726562,14.983360290527344,169.31384163358226,214.1941115294932,15.892756021507843,160.2946420087146,203.54409220056272,14.922734238849179,166.1162986436267,212.80458199006097,15.554979709115766,124639800.0,326025200.0,20725400.0
2020-03-24,178.4982147216797,226.75587463378906,16.81947135925293,178.66343506937454,227.64183331906816,16.87143630750338,172.94868850937908,218.0362965748379,15.771501382597314,174.8536089726905,218.6144892073509,15.892755131096262,94881800.0,235494500.0,12167500.0
2020-03-25,177.17642211914062,230.15045166015625,17.40841293334961,184.18377520820027,239.06589121465447,18.2831642126263,174.92161910150944,223.58512211452359,16.698219250672828,179.23683431598894,228.35990723862008,16.94072344362436,88754900.0,299430300.0,18306600.0
2020-03-26,186.50660705566406,243.58892822265625,17.77216911315918,187.3035679137417,245.0810274567559,18.118604820134497,178.44960565135506,232.2581182314121,17.44305395258081,178.702292961753,232.69643020792026,17.44305395258081,79887600.0,257632800.0,17560400.0
2020-03-27,180.09214782714844,236.33349609375,16.836790084838867,185.15571251065268,243.2252347272653,17.278496183656085,179.4701356156448,234.12329470547348,16.758841852580794,181.67632660476212,236.1936153337271,17.209209049641753,58845000.0,224341200.0,16408300.0
2020-03-30,186.6427001953125,244.00856018066406,17.45171546936035,187.08006478798887,244.73596848763387,17.46903766810757,181.10290193079243,236.43604589273016,16.73286074070873,181.80266748314656,238.45973456519582,17.105279754094955,49356900.0,171369500.0,12095200.0
2020-03-31,185.04879760742188,240.3715057373047,17.88475799560547,189.76249417577452,245.57526819848582,18.118602689794848,183.88252660152298,238.94466534795134,17.495018490558735,186.33170609486893,242.99204247552908,17.503677936771176,62659300.0,194881100.0,11079900.0
2020-04-01,177.18612670898438,229.55361938476562,17.209209442138672,182.3857694715635,240.28758024752457,17.598948960382394,175.7768823096677,227.45532299466728,17.139922306544083,179.57699428149988,231.26023548964358,17.330461516445304,53715400.0,189554600.0,11562900.0
2020-04-02,180.78219604492188,234.8506622314453,17.477699279785156,184.75725813907067,235.64334345021692,17.71154401391965,175.8838514332012,228.09880553341145,17.23519344602318,176.14626725363286,228.65835693606002,17.26117674490563,56465300.0,177660400.0,11873100.0
2020-04-03,178.2163543701172,231.45606994628906,17.330461502075195,181.81237718857574,236.24019000471637,17.59894894578966,176.19481129717968,228.68631772614506,17.157242837264537,180.33509286028706,233.85278317972373,17.52966181025252,47487600.0,135561200.0,8259800.0
2020-04-06,190.95791625976562,247.0021209716797,18.16191291809082,192.09503157546095,248.99784771905112,18.20521842406602,183.87280857583622,231.43743600190354,17.798154927579855,185.12654654033926,240.4554462322951,17.841460433555056,64763500.0,188061200.0,6774200.0
2020-04-07,190.88015747070312,247.25393676757812,18.153247833251953,196.96422919659346,256.4864356164454,18.76817266766832,190.49140543240875,247.03012758286806,18.101282889421316,196.68237136338135,255.72171628872943,18.59495398565182,69904500.0,201427200.0,16505000.0
2020-04-08,194.93295288085938,255.55386352539062,18.51700210571289,195.51608088002712,257.391039839455,18.58628923451878,190.65660673727174,247.3658453529545,18.10994043047021,192.58095434542017,249.8931189709929,18.26583688326733,45940400.0,153774500.0,12437100.0
2020-04-09,195.21482849121094,259.4427490234375,18.802814483642578,197.50850126323616,262.24047804183556,19.019336999494396,193.43625887803563,256.8968053711056,18.586291967790764,196.66295736662227,258.86452778659265,18.707545699984056,68252600.0,189999200.0,13224600.0
2020-04-13,197.3238067626953,257.073974609375,18.655580520629883,197.70284515437757,258.7992463780909,18.846119737450874,193.16409806374284,253.11052551420246,18.465039651873216,194.37896660502426,258.4541977163415,18.80281424367178,42853900.0,114839100.0,9234400.0
2020-04-14,205.90565490722656,264.6557312011719,18.90674591064453,206.52766705244576,265.6908768229173,19.105946227631456,200.61854425789366,256.93400363748725,18.707545593657606,201.4057767571621,262.0351951140974,18.967371950428753,63959600.0,134143400.0,4819100.0
2020-04-15,203.5439453125,259.03240966796875,18.53432273864746,205.87650201084614,264.7957245378407,18.690219178304133,201.29887042742226,256.88746704010765,18.4477134219565,202.6206481075032,258.85521788905936,18.64691534592631,47036000.0,121775000.0,4510600.0
2020-04-16,207.25662231445312,260.2820739746094,18.413074493408203,208.34514004011297,261.1493631796973,18.698884141225793,203.79667826079853,257.1672722731313,18.40441339475486,205.740468388015,260.32869140973224,18.62093590528139,64657400.0,131798300.0,4404400.0
2020-04-17,209.23928833007812,267.3136901855469,19.062641143798828,210.4250015315388,267.92916551234094,19.088624438557748,206.119513382092,263.3595472336006,18.690222178598923,210.09456075865756,266.1386349144531,18.75950931268712,62863200.0,146684800.0,4294700.0
2020-04-20,206.7609100341797,262.6041259765625,19.07996368408203,209.8126591859458,267.4535335494662,19.261841794864736,206.595689693822,262.38031679810956,18.612274281608315,207.36348007900634,263.55534344495436,18.612274281608315,38249100.0,100109300.0,5772500.0
2020-04-21,199.13153076171875,254.63067626953125,18.482362747192383,205.22531548706903,259.2935584168492,18.976033836705124,197.90694861693365,253.679430097095,18.482362747192383,204.6810567560534,258.07188557104985,18.716207469151815,72932800.0,126385700.0,8769400.0
2020-04-22,205.04067993164062,260.2820739746094,18.950044631958008,206.38189971570293,262.053963408867,18.98468901786464,202.4748778425258,258.23972942071043,18.707540538352564,203.2232411105835,259.5826416879309,18.811470392201972,40089100.0,92951600.0,5583900.0
2020-04-23,204.6033172607422,260.2633056640625,18.880765914916992,208.41314346606669,264.79563996441124,19.13193286871555,204.19512318480804,259.9555680968602,18.87210646652171,205.8376130987076,261.57824128021423,19.01068076794989,43278500.0,104709700.0,5442500.0
2020-04-24,207.8300018310547,263.89105224609375,19.140594482421875,208.27708001017254,264.57184302427623,19.149255582985436,203.6119815247629,259.7224360656363,18.8894275218867,205.04066821398098,261.80209095189224,18.98469797614984,34231900.0,85063200.0,4328400.0
2020-04-27,209.50167846679688,267.6959533691406,19.357114791870117,210.54161320856016,268.83369732934307,19.391757538163677,208.47147216594675,265.4298003167585,19.09728676095717,210.11397704671134,265.8960883584814,19.22720160238156,36451700.0,77896600.0,3211900.0
2020-04-28,205.55580139160156,266.46502685546875,19.55631446838379,211.21223765465015,271.75271834860047,19.668905454972258,205.273958354584,266.1572607499609,19.4090790847307,211.21223765465015,271.39833481375825,19.513010623988787,46862800.0,105270000.0,5311500.0
2020-04-29,212.84498596191406,273.4407043457031,20.145254135131836,213.78772521398528,274.9981193767541,20.197219073974814,209.0934710042736,270.8295019427112,19.850783395128925,210.11396362898302,271.873982903908,19.876766690518227,48716400.0,118745600.0,5346700.0
2020-04-30,212.75753784179688,270.8947448730469,19.547651290893555,213.8557691065731,273.54325786635394,19.989357394892494,211.24138401578026,269.13216219392785,19.538990192548212,213.7683021158277,272.04179538488586,19.93739245675603,43359500.0,122901700.0,7848000.0
2020-05-01,206.7609100341797,263.7232666015625,19.34844970703125,210.58044957113012,271.06263771697917,19.40041464173607,205.73068906440065,262.5388764558412,19.21853654430145,208.4714395842988,266.07334869217505,19.287823674553042,48795000.0,125180000.0,7225400.0
2020-05-04,209.17123413085938,264.4506530761719,19.55631446838379,209.39476581890557,264.7583907151607,19.564975567649945,205.18645886948872,260.3100122645108,19.23586040327914,205.51691442609547,261.8114463607373,19.23586040327914,32841000.0,80873200.0,5515000.0
2020-05-05,211.54266357421875,266.89404296875,19.64292335510254,213.9529589570614,269.74772448424875,19.824801479680726,210.75543101816527,264.58124324443554,19.590958412642447,211.32884549356962,267.3137137339594,19.772836537220634,37783100.0,79569900.0,3286600.0
2020-05-06,212.84498596191406,265.0848083496094,19.686227798461914,214.82764505939963,269.0109465308684,19.790159338485292,211.980000082481,264.6464963583546,19.582297910374322,213.2337379951655,268.619280429729,19.738194394441496,36455200.0,73632600.0,3611300.0
2020-05-07,215.5857391357422,268.2835388183594,19.668901443481445,216.47015224572834,270.24195470870694,19.946051607666057,214.22507734433182,267.77063324563557,19.642919802917735,215.5857391357422,268.34882598869723,19.842120089604897,38624800.0,75250400.0,2443600.0
2020-05-08,218.54029846191406,272.72265625,19.842126846313477,218.6763631613502,273.19827934134696,19.86811014766055,216.22718374155988,270.316593098453,19.75551749375924,217.26711845363172,271.46367236465323,19.842126846313477,31852300.0,76452400.0,3343400.0
2020-05-11,220.49380493164062,272.7785339355469,20.084627151489258,221.52401121692685,274.17739821213945,20.119269891773758,216.9755499203936,270.3351888860266,19.720869292856516,217.20881004967998,270.76416596205763,19.729530390911528,35714100.0,79514200.0,2685500.0
2020-05-12,215.8773193359375,267.34161376953125,19.7814998626709,221.68926229337762,274.40119349845673,20.197222753012216,215.84816367143037,267.20170458098124,19.7814998626709,221.09640573183074,273.98155131270204,20.145257804703533,41054100.0,95870800.0,4511300.0
2020-05-13,213.17544555664062,262.61346435546875,19.31380844116211,218.29733635459897,267.8265619130313,19.833462828103606,210.6193717932087,260.15144951971445,19.218539654110128,216.40214407222447,266.77274625045317,19.80748118251477,65521200.0,144721100.0,7121000.0
2020-05-14,215.595458984375,265.7562255859375,19.34844970703125,215.63432825728185,265.8867714472554,19.391753543962686,209.91959602381158,254.58395310614455,18.924065827748315,211.84394387641177,260.1421274300295,19.123266120729703,51549300.0,121977900.0,6072400.0
2020-05-15,216.99496459960938,266.9778747558594,19.478368759155273,217.05327591709036,267.02449217512526,19.504352060331627,212.1938017278301,262.3709467178578,19.244524004376068,212.63115143887586,263.3314989264311,19.34845555714549,55747200.0,111146300.0,3945700.0
2020-05-19,220.4840850830078,272.2842712402344,19.720870971679688,223.3900562713168,276.23838517730223,19.868106347277823,220.3383067750407,272.26562996202875,19.634261635692134,221.30047326750312,274.50380712527533,19.8594452484855,36237300.0,95189300.0,3998100.0
2020-05-20,224.88677978515625,276.90985107421875,19.876768112182617,225.2463761837042,277.78647500066535,19.980697997302045,223.03045680627798,275.64156107168105,19.859445914017467,223.04989885834397,275.8747051274388,19.937394153824908,37417000.0,85861700.0,3135300.0
2020-05-21,222.4375457763672,274.9980773925781,19.71221160888672,225.6156457482399,277.5999729875924,19.894089743735965,221.92244274737072,273.8883094257428,19.608280066161555,224.93532239201224,276.7793013690956,19.885428644180884,43642900.0,78293900.0,4409300.0
2020-05-22,223.2053985595703,275.520263671875,19.77077293395996,223.40948819502017,275.69745539378795,19.796993050306988,221.10610190101679,273.4499437537004,19.63966568383309,222.02939914076927,274.7089270820431,19.796993050306988,28762400.0,63958200.0,2442100.0
2020-05-26,222.60276794433594,278.9149169921875,20.111648559570312,227.00546482376203,281.81524418534843,20.146609271748485,222.35979425582138,275.53899522224816,20.02424427847788,226.80136040023748,281.57276523171595,20.13787034402744,33055300.0,88951400.0,4933100.0
2020-05-27,223.81765747070312,283.0648193359375,20.28645133972168,223.93429493653466,283.1021303483111,20.295191932767768,217.64613409903305,276.8538591640487,19.866912876095448,222.26263461568777,281.7498836344149,20.16408637127178,55665600.0,104817400.0,5844400.0
2020-05-28,223.526123046875,282.5425720214844,20.268972396850586,226.90831329261422,286.15163684544433,20.40007796207311,222.61253942861475,281.8617812473152,20.242750616966998,222.6708507523437,284.10929298289966,20.338895476109112,42784300.0,90405200.0,3678100.0
2020-05-29,226.8013916015625,283.80157470703125,20.102909088134766,227.0346517134037,284.3984086310391,20.260236469473256,222.33066918587724,279.2785747846173,20.015504802158038,223.9051489884118,282.06696830607984,20.234014683550807,50691800.0,119090800.0,6195600.0
2020-06-01,227.48167419433594,284.94866943359375,20.20779037475586,227.86071253927906,285.56417319027133,20.260232268629128,225.4795734579731,282.6265636161046,20.102904919911573,225.92665155120832,283.14880405329114,20.137867293892253,25776000.0,55758300.0,3216700.0
2020-06-02,229.00758361816406,287.3080749511719,20.461259841918945,229.06589493519425,287.3547208390642,20.470000434954557,225.4893142479819,284.5290159756294,20.27771238946413,227.9093377143017,285.8812344450804,20.27771238946413,33383400.0,74267200.0,1965900.0
2020-06-03,230.03782653808594,291.131591796875,20.679773330688477,230.79590344053656,292.10147888211145,20.775918204018073,228.7354908164339,289.04263049940863,20.56614893528819,229.6199039826659,289.3223919374753,20.56614893528819,37228700.0,92567600.0,4411800.0
2020-06-04,228.42445373535156,290.3669128417969,20.583627700805664,231.10687828035012,291.8963514751666,20.758436251871107,227.11238970805042,288.24064023782057,20.539926396588253,229.68792005239357,290.13376879109785,20.671031976338384,38716100.0,75794400.0,3077300.0
2020-06-05,232.9534912109375,297.8088073730469,21.029382705688477,233.5463476937895,299.6086721679502,21.0556044818691,229.0076002853721,295.77579858522984,20.91575834310073,229.58101471781964,295.8410857336361,20.92449893516094,47365600.0,150524700.0,4496000.0
2020-06-08,234.76121520996094,301.40863037109375,21.125532150268555,234.88755146214424,301.60446339855105,21.160492859022835,231.22351837998292,298.0793266044891,20.968204793129708,232.80769697688146,298.6295431311322,21.151753932157643,32937300.0,73641200.0,4751200.0
2020-06-09,236.46202087402344,299.1611328125,20.9594669342041,237.31727826093143,301.48323848713284,21.073093003452907,233.71155665842693,297.8275271917575,20.88954384047332,233.8962190534223,298.70415111309836,20.976948124411308,35046300.0,77479200.0,10610000.0
2020-06-10,239.29994201660156,297.4917907714844,20.802139282226562,240.85497964920356,300.65323756930644,21.011910227750807,237.637995361384,296.76438251552014,20.697255476562475,238.1628268651108,299.74863756868734,20.98568844278577,58084400.0,95000800.0,6247000.0
2020-06-11,227.44285583496094,280.3417053222656,19.980541229248047,236.74388261019797,291.1036421592387,20.426301523562525,227.38454451190924,279.78218239518543,19.92809766490668,235.35407997766706,290.4601623331307,20.37385795922116,72919400.0,209243600.0,8487100.0
2020-06-12,229.25059509277344,283.6989440917969,20.242755889892578,233.6435497720472,288.240584771874,20.47000637345246,225.22695042551075,278.46720626163506,20.041727193046654,232.37036970734908,287.45722432746294,20.443784586738502,72034800.0,194678900.0,7325600.0
2020-06-15,232.03990173339844,286.3475036621094,20.373857498168945,232.72022518086985,287.4945826049996,20.487483551239404,224.9645082198181,276.73264555745334,19.858174130166876,225.90724743629235,277.9263419251905,19.928097213941843,45307400.0,135782700.0,5906200.0
